"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.946864438E1,3.546730688E0,-3.589383495E-1,9.925424037E0,1.054619257E1
4.947860538E1,3.725755474E0,-1.360161763E-1,9.769667076E0,1.045687090E1
4.948856637E1,2.638879999E0,1.428111087E0,8.648495049E0,9.154215179E0
4.949852737E1,2.713936028E0,1.548544141E0,8.582503958E0,9.133608921E0
4.950848938E1,1.578345645E0,2.965863315E0,5.120769274E0,6.124524319E0
4.951845038E1,6.589078215E-1,3.663574136E0,2.747130087E0,4.626300756E0
4.952841138E1,6.199931395E-1,3.624995377E0,2.773343740E0,4.606128361E0
4.953837238E1,-1.307571321E0,4.257559446E0,-1.283457989E0,4.635064142E0
4.954833337E1,-1.376795630E0,4.211070865E0,-1.241576137E0,4.601108056E0
4.955829537E1,-2.477428727E0,3.666196905E0,-3.227056684E0,5.476545233E0
4.956825638E1,-2.859663261E0,3.027974486E0,-3.651393217E0,5.538860521E0
4.957821738E1,-2.898265994E0,3.023708650E0,-3.633646917E0,5.544921071E0
4.958817838E1,-3.335830390E0,2.417567857E0,-4.029029793E0,5.762419614E0
4.959813938E1,-3.794595037E0,1.862401920E0,-4.435524716E0,6.127101428E0
4.960810037E1,-4.251495298E0,1.277037746E0,-4.860633082E0,6.582688784E0
4.961806237E1,-4.870759582E0,3.068259171E-1,-5.670794631E0,7.481734612E0
4.962802338E1,-4.827750387E0,2.893529749E-1,-5.683161492E0,7.462521256E0
4.963798438E1,-4.854388255E0,-5.778437778E-1,-6.477997490E0,8.115629380E0
4.964794538E1,-4.810546417E0,-6.158565268E-1,-6.483444756E0,8.096646960E0
4.965790638E1,-4.498090216E0,-1.287779666E0,-7.091053492E0,8.495541872E0
4.966786837E1,-4.323052061E0,-1.625165763E0,-7.422464905E0,8.742020827E0
4.967782937E1,-4.287426146E0,-1.708094191E0,-7.407711795E0,8.727760467E0
4.968779037E1,-4.045668337E0,-2.239704912E0,-8.148899004E0,9.369539229E0
4.969775138E1,-4.010646731E0,-2.347015353E0,-8.122678919E0,9.357974198E0
4.970771238E1,-4.100038964E0,-2.374867103E0,-8.644783237E0,9.858123071E0
4.971767338E1,-3.676763116E0,-2.457819212E0,-8.585717003E0,9.657846486E0
4.972763537E1,-3.653943480E0,-2.568942037E0,-8.548313534E0,9.644917336E0
4.973759637E1,-2.649525440E0,-2.222013284E0,-7.740601383E0,8.477867531E0
4.974755737E1,-2.655862652E0,-2.304858682E0,-7.701598701E0,8.466439778E0
4.975751838E1,-1.557031375E0,-1.058528174E0,-4.560636420E0,4.933987551E0
4.976747938E1,-1.303670644E0,-4.667200756E-1,-2.380013237E0,2.753515532E0
4.977744038E1,-1.596249527E0,7.309507808E-1,1.424621469E-1,1.761419047E0
4.978740237E1,-1.688317154E0,2.552807523E0,2.834134902E0,4.171278186E0
4.979736337E1,-1.821930417E0,2.524070797E0,2.905091448E0,4.257924395E0
4.980732437E1,3.802929365E0,2.987079937E0,7.304421315E0,8.760107822E0
4.981728538E1,7.799530792E0,2.544449513E0,9.236819669E0,1.235417911E1
4.982724638E1,7.598621632E0,2.592593147E0,9.315529624E0,1.229795439E1
4.983720838E1,1.158274481E1,1.874422918E0,1.249170384E1,1.713814760E1
4.984716937E1,1.148368479E1,1.968246171E0,1.250125117E1,1.708889377E1
4.985713037E1,1.096876261E1,1.482222390E0,1.345380470E1,1.742169903E1
4.986709137E1,6.761979212E0,1.467080148E0,1.325004210E1,1.494791968E1
4.987705237E1,5.225381809E0,9.974124911E-1,1.251205215E1,1.359598822E1
4.988701338E1,3.997251345E0,4.319849834E-1,1.161166397E1,1.228801731E1
4.989697538E1,4.085460978E0,5.810337263E-1,1.150805248E1,1.222554143E1
4.990693637E1,1.863689184E0,2.027653590E-1,9.171299863E0,9.360939715E0
4.991689737E1,8.690020806E-1,7.865879148E-2,7.752384108E0,7.801333936E0
4.992685837E1,-1.361386755E-1,-1.544425070E-2,6.075428386E0,6.076973123E0
4.993681937E1,-1.094900779E0,-1.656671146E-1,4.137983301E0,4.283591846E0
4.994678138E1,-1.072019747E0,-1.810049459E-1,4.132430785E0,4.273051991E0
4.995674238E1,-2.543776790E0,-9.205780309E-1,2.634229124E-1,2.718024264E0
4.996670337E1,-3.143478922E0,-1.177604966E0,-1.439975672E0,3.652635094E0
4.997666437E1,-3.760368360E0,-1.239588961E0,-2.989973724E0,4.961541480E0
4.998662537E1,-4.303896875E0,-1.266869730E0,-4.386298762E0,6.274400693E0
4.999658637E1,-4.371412336E0,-1.395780078E0,-4.303555398E0,6.291107764E0
5.000654838E1,-4.996989566E0,-1.337169342E0,-6.325029650E0,8.170919572E0
5.001650938E1,-5.086483541E0,-1.378855604E0,-6.951295683E0,8.723191460E0
5.002647038E1,-5.186412456E0,-1.519343146E0,-6.834028019E0,8.712704329E0
5.003643137E1,-4.718001658E0,-1.484355747E0,-7.837039511E0,9.267256332E0
5.004639237E1,-4.822147293E0,-1.629245950E0,-7.703451099E0,9.233130873E0
5.005635337E1,-4.199338719E0,-1.782019954E0,-8.585852659E0,9.722494879E0
5.006631538E1,-4.293910708E0,-1.964048163E0,-8.912572265E0,1.008608441E1
5.007627638E1,-4.466352699E0,-2.144960723E0,-9.131718307E0,1.038929459E1
5.008623738E1,-4.670685404E0,-2.235376511E0,-9.231585826E0,1.058462976E1
5.009619837E1,-4.698535692E0,-2.371712822E0,-9.124413965E0,1.053357440E1
5.010615937E1,-4.811094886E0,-2.331969590E0,-9.063746179E0,1.052312743E1
5.011612037E1,-4.505506532E0,-2.045632609E0,-8.787673985E0,1.008500947E1
5.012608238E1,-4.443358816E0,-1.814178763E0,-8.329275666E0,9.613090829E0
5.013604338E1,-4.170462829E0,-1.405305192E0,-7.585155494E0,8.769391471E0
5.014600438E1,-4.199817021E0,-1.491087939E0,-7.496484808E0,8.721186314E0
5.015596537E1,-2.998983114E0,-1.761380160E-1,-5.527196370E0,6.290852409E0
5.016592637E1,-1.989677678E0,5.132492942E-1,-3.944391346E0,4.447523490E0
5.017588838E1,-4.524943846E-1,1.123636628E0,-1.882958976E0,2.238938352E0
5.018584938E1,2.104729832E0,1.434102144E0,6.164052880E-1,2.620399227E0
5.019581038E1,2.001804804E0,1.441552082E0,6.975599635E-1,2.563568758E0
5.020577138E1,8.495609071E0,1.721461803E0,5.982530163E0,1.053230608E1
5.021573238E1,1.124708422E1,1.593803052E0,7.775368928E0,1.376566285E1
5.022569337E1,1.117886593E1,1.644805391E0,7.793675975E0,1.372639113E1
5.023565537E1,1.256559159E1,-7.444511247E-1,8.254649407E0,1.505282486E1
5.024561638E1,1.262596994E1,-6.601950860E-1,8.128478188E0,1.503073957E1
5.025557738E1,9.351398783E0,-2.014569275E0,8.554004629E0,1.283269823E1
5.026553838E1,7.334684165E0,-2.194231993E0,8.573213902E0,1.149400898E1
5.027549938E1,6.035329351E0,-2.337655130E0,8.556960397E0,1.072899823E1
5.028546037E1,5.469542239E0,-2.337563621E0,8.453116770E0,1.033611528E1
5.029542237E1,5.655604150E0,-2.076491289E0,8.180880350E0,1.015994477E1
5.030538338E1,5.707204074E0,-1.474779469E0,7.827270568E0,9.798638547E0
5.031534438E1,5.845964933E0,-1.215287055E0,7.624350550E0,9.684159743E0
5.032530538E1,5.816060518E0,4.248002172E-3,6.276791875E0,8.557142878E0
5.033526638E1,5.290049676E0,6.432802606E-1,4.923274888E0,7.255140983E0
5.034522737E1,5.387637951E0,7.880333465E-1,4.820281447E0,7.272052837E0
5.035518937E1,4.429301525E0,1.243917362E0,3.222361370E0,5.616907975E0
5.036515038E1,3.199140030E0,1.512422967E0,1.638598571E0,3.899605806E0
5.037511138E1,4.077930057E-1,1.961278044E0,-1.106797231E0,2.288647377E0
5.038507238E1,-6.622787413E-1,2.121384457E0,-2.213632470E0,3.136726615E0
5.039503338E1,-6.520864597E-1,2.107064041E0,-2.213341863E0,3.124710839E0
5.040499438E1,-1.864595211E0,1.532228071E0,-3.979823134E0,4.654399031E0
5.041495637E1,-1.911877843E0,1.499315263E0,-3.947269930E0,4.635101191E0
5.042491737E1,-2.108106892E0,9.297549435E-1,-4.537256328E0,5.088737949E0
5.043487838E1,-2.254362420E0,1.923909366E-1,-5.374096384E0,5.830958424E0
5.044483938E1,-2.309572122E0,1.488499376E-1,-5.331956670E0,5.812576161E0
5.045480004E1,-2.724410438E0,-4.023205966E-1,-6.000060700E0,6.601893857E0
5.046476204E1,-2.729376771E0,-4.681710622E-1,-5.972769406E0,6.583513961E0
5.047472304E1,-3.811889639E0,-7.511274755E-1,-7.081174622E0,8.076987627E0
5.048468404E1,-4.295900516E0,-9.202698827E-1,-7.545361099E0,8.731215952E0
5.049464504E1,-4.239003014E0,-1.013745811E0,-7.534508082E0,8.704345992E0
5.050460604E1,-4.851234267E0,-1.008312871E0,-8.445954516E0,9.792104802E0
5.051456704E1,-4.799008984E0,-1.110920103E0,-8.425906752E0,9.760150373E0
5.052452904E1,-4.605402119E0,-1.090302528E0,-8.912276981E0,1.009094491E1
5.053449004E1,-4.212611899E0,-1.142547400E0,-8.862639382E0,9.879164458E0
5.054445104E1,-3.612582031E0,-1.146866154E0,-8.419832080E0,9.233613765E0
5.055441204E1,-2.818033716E0,-8.827114624E-1,-7.778488417E0,8.320178821E0
5.056437304E1,-2.866799203E0,-9.920584881E-1,-7.698542946E0,8.274677106E0
5.057433404E1,-1.669292361E0,-3.013771892E-2,-6.035270879E0,6.261943775E0
5.058429604E1,-1.371688672E0,5.272522062E-1,-4.841540753E0,5.059648364E0
5.059425704E1,-1.488381555E0,1.373979026E0,-3.369574964E0,3.931556111E0
5.060421804E1,-2.099686024E0,2.556422856E0,-1.726324933E0,3.731511355E0
5.061417904E1,-2.139089533E0,2.475344779E0,-1.655553158E0,3.666591342E0
5.062414004E1,-3.467298310E0,4.409566295E0,-1.468142295E-1,5.611415766E0
5.063410104E1,-9.008498177E-1,7.355597316E0,3.979258878E0,8.411352060E0
5.064406304E1,5.130282694E0,6.767720593E0,6.988740082E0,1.099837854E1
5.065402404E1,1.165996080E1,5.671952380E0,1.062618243E1,1.676429189E1
5.066398504E1,1.147326739E1,5.885150049E0,1.061703037E1,1.670305928E1
5.067394604E1,1.742111713E1,4.103895203E0,1.776385986E1,2.521689900E1
5.068390704E1,1.652831981E1,1.591021824E0,1.835526480E1,2.475141313E1
5.069386804E1,1.378479453E1,-1.032876146E0,1.721370002E1,2.207711172E1
5.070383004E1,9.640050677E0,-1.124586216E0,1.524694226E1,1.807386288E1
5.071379104E1,9.959846596E0,-8.799691182E-1,1.497762067E1,1.800838724E1
5.072375204E1,3.487096397E0,-9.147571278E-1,1.035078793E1,1.096063103E1
5.073371304E1,2.069720506E0,-1.111216557E0,8.198995609E0,8.528896423E0
5.074367404E1,1.244888585E0,-6.964736970E-1,6.756165326E0,6.905113548E0
5.075363504E1,9.789224258E-1,-7.976356441E-1,5.378504600E0,5.524746462E0
5.076359704E1,1.122716861E0,-6.986501768E-1,5.308408763E0,5.470631483E0
5.077355804E1,-4.362095967E-1,-1.141412602E0,2.099121183E0,2.428870372E0
5.078351904E1,-8.689868778E-1,-1.749713503E0,5.618373173E-1,2.032805133E0
5.079348004E1,-4.086893839E-1,-3.218879060E0,-4.854802823E-1,3.280838387E0
5.080344104E1,-2.993701324E-1,-4.134768209E0,-1.254387971E0,4.331214587E0
5.081340204E1,-4.351144132E-1,-4.274919244E0,-1.170670461E0,4.453619699E0
5.082336404E1,-2.517471629E0,-3.497627525E0,-4.462017281E0,6.203278159E0
5.083332504E1,-4.531904664E0,-2.717223333E0,-6.497200330E0,8.374668630E0
5.084328604E1,-6.369553274E0,-2.132682447E0,-8.581649095E0,1.089790092E1
5.085324704E1,-7.566482411E0,-1.856361454E0,-1.060679774E1,1.316061899E1
5.086320804E1,-7.634002549E0,-2.187237554E0,-1.043088309E1,1.310974161E1
5.087316904E1,-9.187296091E0,-2.147315396E0,-1.362036498E1,1.656899861E1
5.088313104E1,-9.322833381E0,-2.318771839E0,-1.435804035E1,1.727556794E1
5.089309204E1,-9.007490702E0,-2.372112187E0,-1.470728051E1,1.740878815E1
5.090305304E1,-8.362376754E0,-2.483039423E0,-1.455054823E1,1.696506067E1
5.091301404E1,-8.448493377E0,-2.664523548E0,-1.438180460E1,1.689121161E1
5.092297504E1,-6.538400397E0,-3.007191435E0,-1.366718246E1,1.544622143E1
5.093293604E1,-5.943795283E0,-3.327585524E0,-1.262901634E1,1.434899235E1
5.094289804E1,-5.508311033E0,-3.603585212E0,-1.126920073E1,1.305075484E1
5.095285904E1,-5.045273534E0,-3.645931333E0,-9.612448896E0,1.145193320E1
5.096282004E1,-5.053778309E0,-3.666189011E0,-9.590979089E0,1.144414684E1
5.097278104E1,-3.727312003E0,-3.510564197E0,-4.800350043E0,7.018566540E0
5.098274204E1,-2.968363000E0,-3.492318546E0,-1.422020043E0,4.798917453E0
5.099270304E1,-2.177024807E0,-3.032413400E0,1.957327373E0,4.214984992E0
5.100266504E1,-1.223893572E0,-2.143440154E0,5.171654084E0,5.730467444E0
5.101262604E1,-1.205990860E0,-2.089295522E0,5.120149469E0,5.659991194E0
5.102258704E1,1.307440636E0,-4.484136128E-1,9.606416908E0,9.705345001E0
5.103254804E1,3.389776217E0,-3.219652355E-1,9.873547540E0,1.044419386E1
5.104250904E1,5.289691826E0,-7.082323015E-2,9.809079064E0,1.114467979E1
5.105247004E1,6.682477545E0,8.027268147E-1,9.611347865E0,1.173362196E1
5.106243204E1,6.698558557E0,8.275985312E-1,9.584416759E0,1.172248483E1
5.107239304E1,8.817525190E0,2.205366846E0,8.690136580E0,1.257500963E1
5.108235404E1,9.026186589E0,2.530992438E0,8.930898024E0,1.294754442E1
5.109231504E1,8.106977976E0,2.978271691E0,9.486782291E0,1.282935043E1
5.110227604E1,6.353535411E0,3.663596648E0,9.533409743E0,1.202810267E1
5.111223704E1,6.439043924E0,3.761459158E0,9.426855932E0,1.201979511E1
5.112219904E1,4.118969910E0,5.403882101E0,7.411793151E0,1.005497551E1
5.113216004E1,4.388886740E0,6.379885304E0,6.201988446E0,9.921185614E0
5.114212104E1,4.979456105E0,7.310766714E0,5.258310989E0,1.029039006E1
5.115208204E1,5.068440202E0,8.001424624E0,4.197931879E0,1.036023717E1
5.116204304E1,4.977283280E0,7.926772052E0,4.287943332E0,1.029531554E1
5.117200404E1,3.732275997E0,7.633140085E0,7.660887462E-1,8.531213491E0
5.118196604E1,3.580736048E0,7.509390782E0,9.295160848E-1,8.371177976E0
5.119192704E1,1.014195754E0,5.739058535E0,-2.104025243E0,6.196152687E0
5.120188804E1,-3.612137935E-1,4.622087733E0,-2.021088921E0,5.057565703E0
5.121184904E1,-4.252139077E-1,4.579556841E0,-1.950179737E0,4.995632966E0
5.122181004E1,-2.791755452E0,1.904194894E0,-9.448457301E-1,3.508930058E0
5.123177104E1,-2.764448370E0,1.920768827E0,-9.743156970E-1,3.504399914E0
5.124173304E1,-4.895015879E0,-5.454920107E-1,-2.164586610E-1,4.930070623E0
5.125169404E1,-5.811279835E0,-1.390148039E0,-2.879496431E-1,5.982173508E0
5.126165504E1,-5.705960371E0,-1.353703514E0,-3.749304843E-1,5.876314306E0
5.127161604E1,-6.927926116E0,-2.504479408E0,-1.370692599E0,7.493155248E0
5.128157704E1,-6.838874776E0,-2.497249911E0,-1.424161878E0,7.418537751E0
5.129153804E1,-6.876396943E0,-3.430360864E0,-3.081488496E0,8.279358787E0
5.130150004E1,-6.729141249E0,-3.805822860E0,-3.966363428E0,8.688939431E0
5.131146104E1,-6.704349055E0,-3.852540944E0,-3.947275193E0,8.681667433E0
5.132142204E1,-6.312875043E0,-4.429313804E0,-5.337700975E0,9.378819957E0
5.133138304E1,-6.315070088E0,-4.499272816E0,-5.287134254E0,9.384953634E0
5.134134404E1,-5.452804585E0,-4.898536488E0,-6.287359548E0,9.657102446E0
5.135130504E1,-4.617180457E0,-5.188837296E0,-6.557074649E0,9.551838348E0
5.136126704E1,-4.603177545E0,-5.274449304E0,-6.499811697E0,9.552832620E0
5.137122804E1,-2.673559543E0,-5.423605928E0,-6.440665941E0,8.834342062E0
5.138118904E1,-2.604794240E0,-5.530726919E0,-6.392021200E0,8.844875822E0
5.139115004E1,-3.541709976E0,-4.705080189E0,-7.234183976E0,9.328178114E0
5.140111104E1,-3.612078293E0,-4.858366116E0,-7.798706920E0,9.872723056E0
5.141107204E1,-2.923905450E0,-5.133598650E0,-7.885237525E0,9.852919821E0
5.142103404E1,-2.001821468E0,-4.919772990E0,-6.923481063E0,8.726170150E0
5.143099504E1,-1.968101160E0,-4.940639949E0,-6.922144389E0,8.729228387E0
5.144095604E1,-1.121842410E0,-1.952304030E0,-4.112976514E0,4.688986801E0
5.145091725E1,-8.642158422E-1,-3.161010629E-1,-2.916191803E0,3.057934521E0
5.146087825E1,-3.291073170E-1,1.261130980E0,-1.576209365E0,2.045287006E0
5.147083925E1,1.370285048E0,2.867729495E0,4.155475831E-1,3.205344499E0
5.148080125E1,1.314646744E0,2.980847390E0,3.483484572E-1,3.276445310E0
5.149076225E1,6.823256278E0,4.696983549E0,8.328392737E0,1.174651464E1
5.150072325E1,1.054347473E1,3.903367866E0,1.116759016E1,1.584664665E1
5.151068425E1,1.359275793E1,1.399260340E0,1.341277362E1,1.914741481E1
5.152064525E1,1.340182880E1,-5.947010082E-1,1.610373243E1,2.095931494E1
5.153060625E1,1.350927139E1,-3.631857669E-1,1.590673973E1,2.087239053E1
5.154056825E1,6.904699806E0,9.550350881E-1,1.738848031E1,1.873355863E1
5.155052925E1,2.706220335E0,2.651791528E0,1.543597572E1,1.589418049E1
5.156049025E1,1.369233134E0,2.131994814E0,1.348422192E1,1.372022019E1
5.157045125E1,1.558017800E0,1.041924713E0,1.164409379E1,1.179397926E1
5.158041225E1,1.595986110E0,1.111382326E0,1.159729619E1,1.175923557E1
5.159037325E1,3.577829397E-1,3.000727338E0,7.949960940E0,8.504954564E0
5.160033525E1,-3.232299882E-1,3.186793342E0,5.579501469E0,6.433581123E0
5.161029625E1,-8.072239083E-1,3.034404377E0,3.186655932E0,4.473700525E0
5.162025725E1,-9.721609980E-1,2.803985488E0,1.345457186E0,3.258479195E0
5.163021825E1,-1.110805790E0,2.764716173E0,1.423207027E0,3.301978689E0
5.164017925E1,-1.075821607E0,1.646344963E0,-3.380865937E-1,1.995531611E0
5.165014025E1,-1.198288030E0,8.031326115E-1,-9.651390767E-1,1.735629463E0
5.166010125E1,-1.451189170E0,7.085041970E-2,-1.819716076E0,2.328591074E0
5.167006325E1,-2.026281541E0,-4.393369800E-1,-2.724291447E0,3.423535856E0
5.168002425E1,-2.017952474E0,-4.082555205E-1,-2.743941600E0,3.430454819E0
5.168998525E1,-3.206897823E0,-8.374768174E-1,-4.489433121E0,5.580373717E0
5.169994625E1,-3.600844330E0,-8.030089429E-1,-5.369453110E0,6.514747113E0
5.170990725E1,-3.468338529E0,-9.677852342E-1,-6.250562435E0,7.213564388E0
5.171986825E1,-3.089316164E0,-1.204809137E0,-7.138306012E0,7.870886362E0
5.172983025E1,-3.116837838E0,-1.267680739E0,-7.093192404E0,7.850800663E0
5.173979125E1,-2.373485990E0,-1.927173867E0,-8.639543547E0,9.164559322E0
5.174975225E1,-2.073834314E0,-2.459964263E0,-9.352919059E0,9.890869925E0
5.175971325E1,-2.164583978E0,-2.891934336E0,-1.001281652E1,1.064449166E1
5.176967425E1,-2.576568853E0,-3.259620705E0,-1.061700347E1,1.140107876E1
5.177963525E1,-2.573302891E0,-3.356231910E0,-1.056084447E1,1.137618637E1
5.178959725E1,-3.531786082E0,-4.034437005E0,-1.147272477E1,1.266387020E1
5.179955825E1,-4.020466545E0,-4.384814154E0,-1.150238068E1,1.294973002E1
5.180951925E1,-4.304527205E0,-4.631888544E0,-1.117525235E1,1.284015619E1
5.181948025E1,-4.262419066E0,-4.722538805E0,-1.031884342E1,1.212225715E1
5.182944125E1,-4.247540241E0,-4.722306086E0,-1.032619220E1,1.212320165E1
5.183940225E1,-3.406102520E0,-4.014448006E0,-7.519512897E0,9.179346457E0
5.184936425E1,-2.560715297E0,-3.543782522E0,-5.695628341E0,7.180239522E0
5.185932525E1,-1.454601021E0,-2.988771244E0,-3.458390661E0,4.796778465E0
5.186928625E1,1.318164137E-1,-2.220161763E0,-1.237011800E0,2.544934580E0
5.187924725E1,2.614231646E-2,-2.172647873E0,-1.212674519E0,2.488304984E0
5.188920825E1,4.239704095E0,-5.853042403E-1,3.436223282E0,5.488652140E0
5.189916925E1,6.326616000E0,3.703187853E-2,5.893415673E0,8.646374365E0
5.190913025E1,7.785320889E0,1.329303083E-1,8.014497828E0,1.117412490E1
5.191909225E1,8.590495348E0,-3.206993133E-1,9.764324475E0,1.300928479E1
5.192905325E1,8.572631519E0,-1.659182525E-1,9.687777405E0,1.293717786E1
5.193901425E1,7.643477962E0,-1.192770890E0,1.189412191E1,1.418857264E1
5.194897525E1,6.040933907E0,-9.929797170E-1,1.273071696E1,1.412621837E1
5.195893625E1,4.219878526E0,-2.050589293E-1,1.298955683E1,1.365935615E1
5.196889725E1,2.644826617E0,7.181146806E-1,1.262000344E1,1.291415051E1
5.197885925E1,2.733772708E0,9.069458324E-1,1.250266971E1,1.283015252E1
5.198882025E1,2.213824551E0,2.466495018E0,1.178103325E1,1.223835615E1
5.199878125E1,2.211844391E0,2.589417232E0,1.173887014E1,1.222286421E1
5.200874225E1,3.809996603E0,3.703919924E0,1.020383102E1,1.150448888E1
5.201870325E1,3.777476728E0,4.093150944E0,8.467592137E0,1.013525193E1
5.202866425E1,3.707207521E0,4.089788210E0,8.502308811E0,1.013701190E1
5.203862625E1,1.898285113E0,4.676977593E0,4.538260295E0,6.787739851E0
5.204858725E1,1.850610133E0,4.656610571E0,4.568811997E0,6.781063555E0
5.205854825E1,5.633643177E-1,4.359431975E0,1.007011573E0,4.509556387E0
5.206850925E1,-5.897530943E-2,3.740714114E0,4.003448224E-1,3.762538524E0
5.207847025E1,-1.542115420E-2,3.780106221E0,3.655006796E-1,3.797766659E0
5.208843125E1,-1.323987671E0,2.568536825E0,-5.937748092E-1,2.950066660E0
5.209839225E1,-1.250752465E0,2.618132324E0,-6.446531868E-1,2.972301520E0
5.210835425E1,-2.272220986E0,1.382380306E0,-1.969266218E0,3.309376521E0
5.211831525E1,-2.661523049E0,9.436441272E-1,-2.816762239E0,3.988523373E0
5.212827625E1,-2.595064181E0,9.598552403E-1,-2.851291802E0,3.973102708E0
5.213823725E1,-2.989257440E0,7.074692398E-2,-4.211474615E0,5.164995993E0
5.214819825E1,-2.933235559E0,5.701298386E-2,-4.231390817E0,5.148960047E0
5.215815925E1,-2.778986010E0,-1.093768173E0,-5.501545220E0,6.259879541E0
5.216812125E1,-2.671777896E0,-1.541617530E0,-6.091841521E0,6.828287841E0
5.217808225E1,-2.724261919E0,-1.838731222E0,-6.662970648E0,7.429516362E0
5.218804325E1,-2.848468766E0,-2.192923971E0,-7.202471017E0,8.049737797E0
5.219800425E1,-2.793303503E0,-2.274069583E0,-7.197867504E0,8.048803236E0
5.220796525E1,-3.185374222E0,-2.767509388E0,-8.403570973E0,9.403495215E0
5.221792625E1,-3.397431392E0,-2.870058733E0,-8.979976044E0,1.002096537E1
5.222788725E1,-3.343402242E0,-2.973540417E0,-8.963175824E0,1.001792404E1
5.223784925E1,-3.787578962E0,-3.003962603E0,-9.721257977E0,1.085690575E1
5.224781025E1,-3.746762766E0,-3.107704195E0,-9.696283350E0,1.084960679E1
5.225777125E1,-3.296183344E0,-3.059087521E0,-9.780585582E0,1.076488251E1
5.226773225E1,-3.036292150E0,-2.792876363E0,-9.497888492E0,1.035514916E1
5.227769325E1,-3.043615496E0,-2.266983635E0,-8.967037910E0,9.737072402E0
5.228765425E1,-3.286317337E0,-1.722586223E0,-7.926273285E0,8.751742290E0
5.229761625E1,-3.295396602E0,-1.795132043E0,-7.890294782E0,8.737212917E0
5.230757725E1,-4.677299482E0,1.396262473E-1,-5.164974225E0,6.969475208E0
5.231753825E1,-5.039146237E0,1.173450520E0,-3.136100321E0,6.050215380E0
5.232749925E1,-4.625270080E0,2.825833610E0,-4.310836351E-1,5.437305583E0
5.233746025E1,-2.394805523E0,4.537428529E0,3.623928845E0,6.281417947E0
5.234742125E1,-2.555802467E0,4.623141401E0,3.650396267E0,6.421133511E0
5.235738225E1,2.819951018E0,5.292648763E0,8.522752431E0,1.042120740E1
5.236734425E1,1.344859951E1,5.560433114E0,1.643912404E1,2.195513708E1
5.237730525E1,1.475133109E1,4.558026516E0,1.834849255E1,2.398008660E1
5.238726625E1,1.422176748E1,1.807678121E0,1.838677193E1,2.331522577E1
5.239722725E1,1.429153178E1,1.895294555E0,1.831934418E1,2.331176512E1
5.240718825E1,7.379711818E0,3.154925139E0,1.719631157E1,1.897700795E1
5.241714925E1,6.142799420E0,2.652056115E0,1.625967767E1,1.758250563E1
5.242711125E1,6.250799248E0,2.715979338E0,1.619170262E1,1.756759143E1
5.243707225E1,4.762108960E0,6.288677511E-1,1.162182292E1,1.257536975E1
5.244703325E1,4.830614938E0,6.048649308E-1,1.160297617E1,1.258291534E1
5.245699438E1,-2.398147792E-2,9.332966021E-1,5.273023168E0,5.355034173E0
5.246695538E1,-2.290326304E0,9.845474473E-1,1.671739420E0,3.001606394E0
5.247691637E1,-4.156904598E0,1.154874793E0,-1.686414762E0,4.632233411E0
5.248687737E1,-5.516512338E0,1.238006704E0,-4.414084731E0,7.172775821E0
5.249683938E1,-5.532837179E0,1.138399386E0,-4.367272507E0,7.140119716E0
5.250680038E1,-6.568371470E0,6.753475606E-1,-7.390758378E0,9.910747071E0
5.251676138E1,-6.620536820E0,1.312053797E-1,-7.925600855E0,1.032782027E1
5.252672238E1,-6.485572557E0,-3.561813873E-1,-8.087032539E0,1.037254124E1
5.253668337E1,-6.362345411E0,-7.438757586E-1,-8.102242316E0,1.032855851E1
5.254664437E1,-6.395261142E0,-6.935236305E-1,-8.109954793E0,1.035141086E1
5.255660638E1,-5.983679726E0,-1.553146192E0,-7.898817099E0,1.003035382E1
5.256656738E1,-5.975901759E0,-1.765996829E0,-7.951244988E0,1.010210094E1
5.257652838E1,-6.062929963E0,-2.012539999E0,-7.953590891E0,1.020142368E1
5.258648938E1,-6.014591031E0,-2.159399545E0,-7.791144716E0,1.007671810E1
5.259645038E1,-6.005405640E0,-2.105687899E0,-7.815353943E0,1.007861973E1
5.260641137E1,-5.478111334E0,-2.263681420E0,-7.538257316E0,9.589540173E0
5.261637237E1,-4.026797910E0,-2.289270882E0,-7.445774245E0,8.769003176E0
5.262633438E1,-4.072080503E0,-2.313654064E0,-7.417868993E0,8.772662945E0
5.263629538E1,-2.770453461E0,-1.769039428E0,-7.424800283E0,8.119887445E0
5.264625638E1,-2.865502290E0,-1.834529997E0,-7.357849079E0,8.106450934E0
5.265621738E1,-7.336434236E-1,-6.251275796E-1,-5.774127211E0,5.854021029E0
5.266617837E1,6.564590076E-1,-9.136245221E-2,-4.516325635E0,4.564699636E0
5.267613937E1,2.182296656E0,2.632796556E-1,-2.654909556E0,3.446778151E0
5.268610037E1,3.391667791E0,1.035692458E0,-4.551180303E-1,3.575360359E0
5.269606238E1,3.308515999E0,9.982334402E-1,-3.941947210E-1,3.478237714E0
5.270602338E1,5.173001867E0,3.361224263E0,4.489229053E0,7.629610367E0
5.271598438E1,6.445198703E0,4.131544932E0,6.846612981E0,1.027065524E1
5.272594537E1,7.916249403E0,4.468228486E0,8.857538856E0,1.269204731E1
5.273590637E1,9.080798414E0,4.241600347E0,1.072343683E1,1.467801658E1
5.274586737E1,9.137131659E0,4.269948818E0,1.068044225E1,1.468984290E1
